1,2013-06-01 00:00:00.000,Anaheim,California,InGame1,29500
2,2013-06-01 00:00:00.000,Bakersfield,California,InGame1,29500
3,2013-06-01 00:00:00.000,CentralCoast,California,InGame1,29500
4,2013-06-01 00:00:00.000,CentralContraCosta,California,InGame1,29500
5,2013-06-01 00:00:00.000,ChulaVista,California,InGame1,29500
6,2013-06-01 00:00:00.000,EastSanGabrielValley,California,InGame1,29500
7,2013-06-01 00:00:00.000,ElToro,California,InGame1,29500
8,2013-06-01 00:00:00.000,Fremont,California,InGame1,29500
9,2013-06-01 00:00:00.000,Fresno,California,InGame1,29500
10,2013-06-01 00:00:00.000,Glendale,California,InGame1,29500
11,2013-06-01 00:00:00.000,HuntingtonBeach,California,InGame1,29500
12,2013-06-01 00:00:00.000,Irvine,California,InGame1,29500
13,2013-06-01 00:00:00.000,LongBeach,California,InGame1,29500
14,2013-06-01 00:00:00.000,LosAngeles,California,InGame1,50000
15,2013-06-01 00:00:00.000,Modesto,California,InGame1,29500
16,2013-06-01 00:00:00.000,MorenoValley,California,InGame1,29500
17,2013-06-01 00:00:00.000,Newhall,California,InGame1,29500
18,2013-06-01 00:00:00.000,NorthCoast,California,InGame1,29500
19,2013-06-01 00:00:00.000,Oakland,California,InGame1,29500
20,2013-06-01 00:00:00.000,Oxnard,California,InGame1,29500
21,2013-06-01 00:00:00.000,PerrisValley,California,InGame1,29500
22,2013-06-01 00:00:00.000,Riverside,California,InGame1,29500
23,2013-06-01 00:00:00.000,Sacramento,California,InGame1,50000
24,2013-06-01 00:00:00.000,SanBernardino,California,InGame1,29500
25,2013-06-01 00:00:00.000,SanDiego,California,InGame1,29500
26,2013-06-01 00:00:00.000,SanFrancisco,California,InGame1,29500
27,2013-06-01 00:00:00.000,SanJose,California,InGame1,29500
28,2013-06-01 00:00:00.000,SantaAna,California,InGame1,29500
29,2013-06-01 00:00:00.000,SouthCoast,California,InGame1,29500
30,2013-06-01 00:00:00.000,SouthwestSanGabrielValley,California,InGame1,29500
31,2013-06-01 00:00:00.000,Stockton,California,InGame1,29500
32,2013-06-01 00:00:00.000,Trabuco,California,InGame1,29500
33,2013-06-01 00:00:00.000,UpperSanGabrielValley,California,InGame1,29500
34,2013-06-01 00:00:00.000,WestContraCosta,California,InGame1,29500
35,2013-06-02 00:00:00.000,Anaheim,California,InGame1,29500
36,2013-06-02 00:00:00.000,Bakersfield,California,InGame1,29500
37,2013-06-02 00:00:00.000,CentralCoast,California,InGame1,29500
38,2013-06-02 00:00:00.000,CentralContraCosta,California,InGame1,29500
39,2013-06-02 00:00:00.000,ChulaVista,California,InGame1,29500
40,2013-06-02 00:00:00.000,EastSanGabrielValley,California,InGame1,29500
41,2013-06-02 00:00:00.000,ElToro,California,InGame1,29500
42,2013-06-02 00:00:00.000,Fremont,California,InGame1,29500
43,2013-06-02 00:00:00.000,Fresno,California,InGame1,29500
44,2013-06-02 00:00:00.000,Glendale,California,InGame1,29500
45,2013-06-02 00:00:00.000,HuntingtonBeach,California,InGame1,29500
46,2013-06-02 00:00:00.000,Irvine,California,InGame1,29500
47,2013-06-02 00:00:00.000,LongBeach,California,InGame1,29500
48,2013-06-02 00:00:00.000,LosAngeles,California,InGame1,50000
49,2013-06-02 00:00:00.000,Modesto,California,InGame1,29500
50,2013-06-02 00:00:00.000,MorenoValley,California,InGame1,29500
51,2013-06-02 00:00:00.000,Newhall,California,InGame1,29500
52,2013-06-02 00:00:00.000,NorthCoast,California,InGame1,29500
53,2013-06-02 00:00:00.000,Oakland,California,InGame1,29500
54,2013-06-02 00:00:00.000,Oxnard,California,InGame1,29500
55,2013-06-02 00:00:00.000,PerrisValley,California,InGame1,29500
56,2013-06-02 00:00:00.000,Riverside,California,InGame1,29500
57,2013-06-02 00:00:00.000,Sacramento,California,InGame1,50000
58,2013-06-02 00:00:00.000,SanBernardino,California,InGame1,29500
59,2013-06-02 00:00:00.000,SanDiego,California,InGame1,29500
60,2013-06-02 00:00:00.000,SanFrancisco,California,InGame1,29500
61,2013-06-02 00:00:00.000,SanJose,California,InGame1,29500
62,2013-06-02 00:00:00.000,SantaAna,California,InGame1,29500
63,2013-06-02 00:00:00.000,SouthCoast,California,InGame1,29500
64,2013-06-02 00:00:00.000,SouthwestSanGabrielValley,California,InGame1,29500
65,2013-06-02 00:00:00.000,Stockton,California,InGame1,29500
66,2013-06-02 00:00:00.000,Trabuco,California,InGame1,29500
67,2013-06-02 00:00:00.000,UpperSanGabrielValley,California,InGame1,29500
68,2013-06-02 00:00:00.000,WestContraCosta,California,InGame1,29500
69,2013-06-03 00:00:00.000,Anaheim,California,Online4,29500
70,2013-06-03 00:00:00.000,Bakersfield,California,Online4,29500
71,2013-06-03 00:00:00.000,CentralCoast,California,Online4,29500
72,2013-06-03 00:00:00.000,CentralContraCosta,California,Online4,29500
73,2013-06-03 00:00:00.000,ChulaVista,California,Online4,29500
74,2013-06-03 00:00:00.000,EastSanGabrielValley,California,Online4,29500
75,2013-06-03 00:00:00.000,ElToro,California,Online4,29500
76,2013-06-03 00:00:00.000,Fremont,California,Online4,29500
77,2013-06-03 00:00:00.000,Fresno,California,Online4,29500
78,2013-06-03 00:00:00.000,Glendale,California,Online4,29500
79,2013-06-03 00:00:00.000,HuntingtonBeach,California,Online4,29500
80,2013-06-03 00:00:00.000,Irvine,California,Online4,29500
81,2013-06-03 00:00:00.000,LongBeach,California,Online4,29500
82,2013-06-03 00:00:00.000,LosAngeles,California,Online4,50000
83,2013-06-03 00:00:00.000,Modesto,California,Online4,29500
84,2013-06-03 00:00:00.000,MorenoValley,California,Online4,29500
85,2013-06-03 00:00:00.000,Newhall,California,Online4,29500
86,2013-06-03 00:00:00.000,NorthCoast,California,Online4,29500
87,2013-06-03 00:00:00.000,Oakland,California,Online4,29500
88,2013-06-03 00:00:00.000,Oxnard,California,Online4,29500
89,2013-06-03 00:00:00.000,PerrisValley,California,Online4,29500
90,2013-06-03 00:00:00.000,Riverside,California,Online4,29500
91,2013-06-03 00:00:00.000,Sacramento,California,Online4,50000
92,2013-06-03 00:00:00.000,SanBernardino,California,Online4,29500
93,2013-06-03 00:00:00.000,SanDiego,California,Online4,29500
94,2013-06-03 00:00:00.000,SanFrancisco,California,Online4,29500
95,2013-06-03 00:00:00.000,SanJose,California,Online4,29500
96,2013-06-03 00:00:00.000,SantaAna,California,Online4,29500
97,2013-06-03 00:00:00.000,SouthCoast,California,Online4,29500
98,2013-06-03 00:00:00.000,SouthwestSanGabrielValley,California,Online4,29500
99,2013-06-03 00:00:00.000,Stockton,California,Online4,29500
100,2013-06-03 00:00:00.000,Trabuco,California,Online4,29500
101,2013-06-03 00:00:00.000,UpperSanGabrielValley,California,Online4,29500
102,2013-06-03 00:00:00.000,WestContraCosta,California,Online4,29500
103,2013-06-04 00:00:00.000,Anaheim,California,Online4,29500
104,2013-06-04 00:00:00.000,Bakersfield,California,Online4,29500
105,2013-06-04 00:00:00.000,CentralCoast,California,Online4,29500
106,2013-06-04 00:00:00.000,CentralContraCosta,California,Online4,29500
107,2013-06-04 00:00:00.000,ChulaVista,California,Online4,29500
108,2013-06-04 00:00:00.000,EastSanGabrielValley,California,Online4,29500
109,2013-06-04 00:00:00.000,ElToro,California,Online4,29500
110,2013-06-04 00:00:00.000,Fremont,California,Online4,29500
111,2013-06-04 00:00:00.000,Fresno,California,Online4,29500
112,2013-06-04 00:00:00.000,Glendale,California,Online4,29500
113,2013-06-04 00:00:00.000,HuntingtonBeach,California,Online4,29500
114,2013-06-04 00:00:00.000,Irvine,California,Online4,29500
115,2013-06-04 00:00:00.000,LongBeach,California,Online4,29500
116,2013-06-04 00:00:00.000,LosAngeles,California,Online4,50000
117,2013-06-04 00:00:00.000,Modesto,California,Online4,29500
118,2013-06-04 00:00:00.000,MorenoValley,California,Online4,29500
119,2013-06-04 00:00:00.000,Newhall,California,Online4,29500
120,2013-06-04 00:00:00.000,NorthCoast,California,Online4,29500
121,2013-06-04 00:00:00.000,Oakland,California,Online4,29500
122,2013-06-04 00:00:00.000,Oxnard,California,Online4,29500
123,2013-06-04 00:00:00.000,PerrisValley,California,Online4,29500
124,2013-06-04 00:00:00.000,Riverside,California,Online4,29500
125,2013-06-04 00:00:00.000,Sacramento,California,Online4,50000
126,2013-06-04 00:00:00.000,SanBernardino,California,Online4,29500
127,2013-06-04 00:00:00.000,SanDiego,California,Online4,29500
128,2013-06-04 00:00:00.000,SanFrancisco,California,Online4,29500
129,2013-06-04 00:00:00.000,SanJose,California,Online4,29500
130,2013-06-04 00:00:00.000,SantaAna,California,Online4,29500
131,2013-06-04 00:00:00.000,SouthCoast,California,Online4,29500
132,2013-06-04 00:00:00.000,SouthwestSanGabrielValley,California,Online4,29500
133,2013-06-04 00:00:00.000,Stockton,California,Online4,29500
134,2013-06-04 00:00:00.000,Trabuco,California,Online4,29500
135,2013-06-04 00:00:00.000,UpperSanGabrielValley,California,Online4,29500
136,2013-06-04 00:00:00.000,WestContraCosta,California,Online4,29500
